dcterms:identifier,dcterms:title,dcterms:description,dcterms:creator,dcterms:date,dcterms:available,dcterms:type:en,dcterms:type:pt,dcterms:medium:pt,dcterms:medium:en,dcterms:format:pt,dcterms:format:en,dcterms:rights,dcterms:bibliographicCitation,dcterms:source,dcterms:hasVersion,latitude,longitude,schema:polygon,foaf:depicts,schema:width,schema:height,media,item_sets
001AAN005136,Jardim Botânico,"Vegetação do Jardim Botânico. 
Fotografia integra ""Álbum de amador navegante "", formado por 200 fotografias, que retratam uma viagem de navio pelo Brasil e por outros países da América do Sul e Central.",Anônimo,1910 circa,1905/1915,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,,,http://acervos.ims.com.br/portals/#/detailpage/79139 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620100 Wikidata,-22.96883,-43.22167,"POLYGON ((-43.221667 -22.96883, -43.223404 -22.969653, -43.223431 -22.969602, -43.223457 -22.969551, -43.22348 -22.969499, -43.223502 -22.969446, -43.223522 -22.969393, -43.223541 -22.969339, -43.223557 -22.969284, -43.223572 -22.969229, -43.223584 -22.969174, -43.223595 -22.969118, -43.223604 -22.969063, -43.223611 -22.969006, -43.223616 -22.96895, -43.223619 -22.968894, -43.223621 -22.968837, -43.22362 -22.968781, -43.223617 -22.968724, -43.223613 -22.968668, -43.223606 -22.968612, -43.223598 -22.968556, -43.223587 -22.9685, -43.223575 -22.968445, -43.223561 -22.96839, -43.223545 -22.968335, -43.223527 -22.968281, -43.223508 -22.968228, -43.223486 -22.968175, -43.223468 -22.968134, -43.221667 -22.96883))",,141.0,83.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AAN005136.jpg,all||views
001AAN005137,Jardim Botânico,"Aléia de palmeiras no Jardim Botânico. 
Fotografia integra ""Álbum de amador navegante "", formado por 200 fotografias, que retratam uma viagem de navio pelo Brasil e por outros países da América do Sul e Central.",Anônimo,1910 circa,1905/1915,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,,,http://acervos.ims.com.br/portals/#/detailpage/79140 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620101 Wikidata,-22.96865,-43.22223,"POLYGON ((-43.222232 -22.968654, -43.223718 -22.969822, -43.223757 -22.969778, -43.223795 -22.969733, -43.223831 -22.969688, -43.223865 -22.969641, -43.223898 -22.969593, -43.223929 -22.969545, -43.223959 -22.969495, -43.223987 -22.969445, -43.224013 -22.969394, -43.224037 -22.969342, -43.22406 -22.969289, -43.22408 -22.969236, -43.224099 -22.969182, -43.224116 -22.969128, -43.224132 -22.969073, -43.224145 -22.969018, -43.224157 -22.968963, -43.224166 -22.968907, -43.224174 -22.968851, -43.22418 -22.968795, -43.224183 -22.968738, -43.224185 -22.968682, -43.224185 -22.968625, -43.224183 -22.968569, -43.224179 -22.968512, -43.224174 -22.968456, -43.224166 -22.9684, -43.224159 -22.968357, -43.222232 -22.968654))",,141.0,83.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AAN005137.jpg,all||views
001AAN005138,Jardim Botânico,"Aléia de palmeiras no Jardim Botânico. 
Fotografia integra ""Álbum de amador navegante "", formado por 200 fotografias, que retratam uma viagem de navio pelo Brasil e por outros países da América do Sul e Central.",Anônimo,1910 circa,1905/1915,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,,,http://acervos.ims.com.br/portals/#/detailpage/79141 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621322 Wikidata,-22.96907,-43.22216,"POLYGON ((-43.22216 -22.969067, -43.224006 -22.96848, -43.223985 -22.968426, -43.223963 -22.968374, -43.223938 -22.968322, -43.223912 -22.968271, -43.223884 -22.968221, -43.223854 -22.968171, -43.223823 -22.968123, -43.22379 -22.968075, -43.223755 -22.968029, -43.223719 -22.967983, -43.223681 -22.967938, -43.223642 -22.967895, -43.223601 -22.967853, -43.223559 -22.967812, -43.223515 -22.967772, -43.223471 -22.967733, -43.223424 -22.967696, -43.223377 -22.96766, -43.223328 -22.967626, -43.223279 -22.967593, -43.223228 -22.967561, -43.223176 -22.967531, -43.223165 -22.967524, -43.22216 -22.969067))",,141.0,83.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AAN005138.jpg,all||views
001AAN005139,Jardim Botânico,"Pequena edificação no interior do jardim Botânico. 
Fotografia integra ""Álbum de amador navegante "", formado por 200 fotografias, que retratam uma viagem de navio pelo Brasil e por outros países da América do Sul e Central.",Anônimo,1910 circa,1905/1915,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,,,http://acervos.ims.com.br/portals/#/detailpage/79142 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621323 Wikidata,-22.96582,-43.22656,"POLYGON ((-43.226557 -22.965818, -43.228498 -22.965616, -43.22849 -22.96556, -43.228481 -22.965504, -43.228469 -22.965449, -43.228455 -22.965394, -43.22844 -22.965339, -43.228423 -22.965285, -43.228404 -22.965231, -43.228383 -22.965178, -43.22836 -22.965126, -43.228335 -22.965074, -43.228309 -22.965023, -43.228281 -22.964972, -43.228251 -22.964923, -43.22822 -22.964874, -43.228187 -22.964827, -43.228152 -22.96478, -43.228116 -22.964734, -43.228078 -22.96469, -43.228039 -22.964646, -43.227999 -22.964604, -43.227956 -22.964563, -43.227913 -22.964523, -43.227868 -22.964485, -43.227822 -22.964447, -43.227775 -22.964411, -43.227726 -22.964377, -43.227676 -22.964344, -43.227637 -22.964319, -43.226557 -22.965818))",,141.0,83.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AAN005139.jpg,all||views
001AAN005140,Jardim Botânico,"Estátua no interior do Jardim Botânico. 
Fotografia integra ""Álbum de amador navegante "", formado por 200 fotografias, que retratam uma viagem de navio pelo Brasil e por outros países da América do Sul e Central.",Anônimo,1910 circa,1905/1915,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,,,http://acervos.ims.com.br/portals/#/detailpage/79143 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621324 Wikidata,-22.96675,-43.2232,"POLYGON ((-43.223204 -22.966746, -43.225092 -22.966283, -43.225075 -22.966229, -43.225056 -22.966175, -43.225036 -22.966122, -43.225014 -22.966069, -43.22499 -22.966017, -43.224964 -22.965966, -43.224937 -22.965915, -43.224907 -22.965865, -43.224877 -22.965817, -43.224844 -22.965769, -43.22481 -22.965722, -43.224774 -22.965676, -43.224737 -22.965631, -43.224698 -22.965587, -43.224658 -22.965545, -43.224616 -22.965503, -43.224573 -22.965463, -43.224529 -22.965424, -43.224483 -22.965386, -43.224436 -22.96535, -43.224388 -22.965315, -43.224338 -22.965282, -43.224288 -22.965249, -43.224236 -22.965219, -43.224183 -22.96519, -43.22413 -22.965162, -43.224075 -22.965136, -43.224032 -22.965117, -43.223204 -22.966746))",,141.0,83.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AAN005140.jpg,all||views
001AAN005141,Vista do Pão de Açúcar,"Pão de Açúcar visto de Santa Tereza. 
Fotografia integra ""Álbum de amador navegante "", formado por 200 fotografias, que retratam uma viagem de navio pelo Brasil e por outros países da América do Sul e Central.",Anônimo,1910 circa,1905/1915,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,,,http://acervos.ims.com.br/portals/#/detailpage/79144 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621654 Wikidata,-22.93731,-43.20323,"POLYGON ((-43.203232 -22.93731, -43.201282 -22.937408, -43.201286 -22.937465, -43.201292 -22.937521, -43.201301 -22.937577, -43.201311 -22.937633, -43.201323 -22.937688, -43.201336 -22.937743, -43.201352 -22.937798, -43.20137 -22.937852, -43.201389 -22.937905, -43.20141 -22.937958, -43.201433 -22.938011, -43.201458 -22.938062, -43.201485 -22.938113, -43.201513 -22.938164, -43.201543 -22.938213, -43.201574 -22.938261, -43.201608 -22.938309, -43.201643 -22.938355, -43.201679 -22.938401, -43.201717 -22.938445, -43.201756 -22.938488, -43.201797 -22.93853, -43.20184 -22.938571, -43.201882 -22.93861, -43.203232 -22.93731))",,141.0,83.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AAN005141.jpg,all||views||smapshot
001AAN005142,Vista da lagoa Rodrigo de Freitas,"Vista a partir da Vista Chinesa, no Alto da Tijuca, com a lagoa Rodrigo de Freitas ao centro, Corcovado à esquerda e, ao fundo, o Pão de Açúcar e a enseada de Botafogo. 
Fotografia integra ""Álbum de amador navegante "", formado por 200 fotografias, que retratam uma viagem de navio pelo Brasil e por outros países da América do Sul e Central.",Anônimo,1910 circa,1905/1915,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,,,http://acervos.ims.com.br/portals/#/detailpage/79145 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620106 Wikidata,-22.97321,-43.24918,"POLYGON ((-43.249181 -22.973211, -43.247625 -22.972123, -43.247589 -22.972169, -43.247554 -22.972215, -43.247521 -22.972263, -43.247489 -22.972311, -43.247459 -22.972361, -43.247431 -22.972411, -43.247405 -22.972462, -43.24738 -22.972514, -43.247357 -22.972566, -43.247336 -22.972619, -43.247317 -22.972673, -43.247299 -22.972727, -43.247284 -22.972782, -43.24727 -22.972837, -43.247258 -22.972892, -43.247248 -22.972948, -43.24724 -22.973004, -43.247234 -22.97306, -43.24723 -22.973117, -43.247228 -22.973173, -43.247228 -22.97323, -43.247229 -22.973286, -43.247233 -22.973343, -43.247238 -22.973399, -43.24724 -22.973413, -43.249181 -22.973211))",,141.0,83.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AAN005142.jpg,all||views||smapshot
001AAN005143,Vista da lagoa Rodrigo de Freitas,"Vista a partir da Vista Chinesa, no Alto da Tijuca, com a lagoa Rodrigo de Freitas ao centro, Corcovado à esquerda e, ao fundo, o Pão de Açúcar e a enseada de Botafogo. 
Fotografia integra ""Álbum de amador navegante "", formado por 200 fotografias, que retratam uma viagem de navio pelo Brasil e por outros países da América do Sul e Central.",Anônimo,1910 circa,1905/1915,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,,,http://acervos.ims.com.br/portals/#/detailpage/79171 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620107 Wikidata,-22.96962,-43.25575,"POLYGON ((-43.255749 -22.969616, -43.253994 -22.968826, -43.253968 -22.968877, -43.253944 -22.968929, -43.253921 -22.968981, -43.2539 -22.969034, -43.253882 -22.969088, -43.253864 -22.969142, -43.253849 -22.969197, -43.253836 -22.969252, -43.253824 -22.969308, -43.253815 -22.969364, -43.253807 -22.96942, -43.253801 -22.969476, -43.253798 -22.969532, -43.253796 -22.969589, -43.253796 -22.969645, -43.253798 -22.969702, -43.253802 -22.969758, -43.253807 -22.969814, -43.253815 -22.96987, -43.253825 -22.969926, -43.253836 -22.969982, -43.25385 -22.970037, -43.253865 -22.970092, -43.253882 -22.970146, -43.253901 -22.9702, -43.253921 -22.97025, -43.255749 -22.969616))",,141.0,83.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AAN005143.jpg,all||views||smapshot
001AAN005144,Vista de rua comercial,"Fotografia integra ""Álbum de amador navegante "", formado por 200 fotografias, que retratam uma viagem de navio pelo Brasil e por outros países da América do Sul e Central.",Anônimo,1910 circa,1905/1915,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,,,http://acervos.ims.com.br/portals/#/detailpage/79146 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620108 Wikidata,-22.90389,-43.17858,"POLYGON ((-43.178578 -22.903888, -43.17576 -22.900159, -43.175634 -22.900242, -43.175511 -22.900329, -43.175391 -22.90042, -43.175275 -22.900513, -43.175161 -22.900611, -43.175051 -22.900711, -43.174945 -22.900815, -43.174842 -22.900921, -43.174742 -22.901031, -43.174647 -22.901143, -43.174555 -22.901259, -43.174468 -22.901376, -43.174384 -22.901496, -43.174304 -22.901619, -43.174229 -22.901744, -43.174158 -22.901871, -43.174092 -22.901999, -43.174029 -22.90213, -43.173972 -22.902263, -43.173919 -22.902397, -43.17387 -22.902532, -43.173826 -22.902669, -43.173787 -22.902807, -43.173752 -22.902946, -43.173723 -22.903087, -43.173698 -22.903227, -43.173678 -22.903369, -43.173665 -22.903479, -43.178578 -22.903888))",http://www.wikidata.org/entity/Q2946148 Centro,141.0,83.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AAN005144.jpg,all||views
001AAN005145,"Vista da lagoa Rodrigo de Freitas, Ipanema e Leblon.","Fotografia integra ""Álbum de amador navegante "", formado por 200 fotografias, que retratam uma viagem de navio pelo Brasil e por outros países da América do Sul e Central.",Anônimo,1910 circa,1905/1915,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,,,http://acervos.ims.com.br/portals/#/detailpage/79147 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620109 Wikidata,-22.97368,-43.2501,"POLYGON ((-43.250096 -22.973679, -43.248144 -22.973601, -43.248143 -22.973658, -43.248143 -22.973714, -43.248145 -22.973771, -43.248149 -22.973827, -43.248155 -22.973883, -43.248163 -22.973939, -43.248173 -22.973995, -43.248185 -22.974051, -43.248198 -22.974106, -43.248214 -22.97416, -43.248231 -22.974215, -43.24825 -22.974268, -43.248271 -22.974321, -43.248294 -22.974374, -43.248319 -22.974426, -43.248345 -22.974477, -43.248373 -22.974527, -43.248403 -22.974576, -43.248434 -22.974625, -43.248467 -22.974672, -43.248502 -22.974719, -43.248538 -22.974765, -43.248576 -22.974809, -43.2486 -22.974835, -43.250096 -22.973679))",,141.0,83.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AAN005145.jpg,all||views||smapshot
001AAN005146,Vista da enseada de Botafogo e Pão de Açúcar a partir do Corcovado,"Fotografia integra ""Álbum de amador navegante "", formado por 200 fotografias, que retratam uma viagem de navio pelo Brasil e por outros países da América do Sul e Central.",Anônimo,1910 circa,1905/1915,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,,,http://acervos.ims.com.br/portals/#/detailpage/79148 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620110 Wikidata,-22.95187,-43.21046,"POLYGON ((-43.210458 -22.951872, -43.047471 -22.898183, -43.045717 -22.902923, -43.044127 -22.907712, -43.0427 -22.912545, -43.041438 -22.917417, -43.040344 -22.922323, -43.039417 -22.927258, -43.038658 -22.932217, -43.03807 -22.937196, -43.037651 -22.942189, -43.037403 -22.947193, -43.037325 -22.9522, -43.037419 -22.957208, -43.037683 -22.96221, -43.038118 -22.967203, -43.038723 -22.97218, -43.039497 -22.977137, -43.04044 -22.98207, -43.041552 -22.986972, -43.04283 -22.99184, -43.044273 -22.996669, -43.045881 -23.001454, -43.047651 -23.00619, -43.049582 -23.010872, -43.051673 -23.015496, -43.051939 -23.016057, -43.210458 -22.951872))",,141.0,83.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AAN005146.jpg,all||views||smapshot
001AAN005147,Vista do Pão de Açúcar,"O Pão de Açúcar visto da entrada da Baía de Guanabara. À esquerda, a antiga Escola Militar, já reformada, juntamente com outros pavilhões da Exposição de 1908 na praia Vermelha. 
Fotografia integra ""Álbum de amador navegante "", formado por 200 fotografias, que retratam uma viagem de navio pelo Brasil e por outros países da América do Sul e Central.",Anônimo,1910 circa,1905/1915,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,,,http://acervos.ims.com.br/portals/#/detailpage/79172 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620111 Wikidata,-22.94884,-43.13669,"POLYGON ((-43.136688 -22.948836, -43.298865 -23.0062, -43.300739 -23.001481, -43.302452 -22.99671, -43.304 -22.991891, -43.305384 -22.987031, -43.306601 -22.982132, -43.30765 -22.977201, -43.30853 -22.972242, -43.309241 -22.96726, -43.309781 -22.96226, -43.31015 -22.957247, -43.310348 -22.952226, -43.310375 -22.947201, -43.31023 -22.942178, -43.309914 -22.937162, -43.309427 -22.932157, -43.30877 -22.927169, -43.307943 -22.922202, -43.306947 -22.917262, -43.305784 -22.912353, -43.304453 -22.90748, -43.302957 -22.902648, -43.301297 -22.897861, -43.299475 -22.893125, -43.297492 -22.888444, -43.296058 -22.885305, -43.136688 -22.948836))",http://www.wikidata.org/entity/Q224101 Baía de Guanabara,141.0,83.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AAN005147.jpg,all||views||smapshot
001AAN005148,Entrada da Barra,"A entrada da Barra vista da Baía de Guanabara com Corcovado ao fundo. À esquerda, o forte de Santa Cruz. 
Fotografia integra ""Álbum de amador navegante "", formado por 200 fotografias, que retratam uma viagem de navio pelo Brasil e por outros países da América do Sul e Central.",Anônimo,1910 circa,1905/1915,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,,,http://acervos.ims.com.br/portals/#/detailpage/79149 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620112 Wikidata,-22.93104,-43.1397,"POLYGON ((-43.139699 -22.931038, -43.243966 -23.035531, -43.24748 -23.032463, -43.250887 -23.029295, -43.254184 -23.02603, -43.257368 -23.022671, -43.260436 -23.019222, -43.263384 -23.015686, -43.26621 -23.012066, -43.268911 -23.008366, -43.271484 -23.00459, -43.273927 -23.000741, -43.276238 -22.996824, -43.278413 -22.992842, -43.280451 -22.988798, -43.28235 -22.984698, -43.284109 -22.980545, -43.285724 -22.976343, -43.287195 -22.972096, -43.288521 -22.967809, -43.2897 -22.963486, -43.29073 -22.959131, -43.291611 -22.954748, -43.292343 -22.950342, -43.292923 -22.945916, -43.293178 -22.943476, -43.139699 -22.931038))",http://www.wikidata.org/entity/Q224101 Baía de Guanabara,141.0,83.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AAN005148.jpg,all||views||smapshot
001AAN005149,Vista do Pão de Açúcar,"O Pão de Açúcar visto da entrada da Baía de Guanabara. À esquerda, a antiga Escola Militar, já reformada, juntamente com outros pavilhões da Exposição de 1908 na praia Vermelha. 
Fotografia integra ""Álbum de amador navegante "", formado por 200 fotografias, que retratam uma viagem de navio pelo Brasil e por outros países da América do Sul e Central.",Anônimo,1910 circa,1905/1915,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,,,http://acervos.ims.com.br/portals/#/detailpage/79173 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621326 Wikidata,-22.95204,-43.1334,"POLYGON ((-43.133404 -22.95204, -43.307129 -22.985944, -43.308196 -22.980903, -43.309092 -22.975833, -43.309813 -22.97074, -43.310361 -22.965628, -43.310734 -22.960503, -43.310932 -22.95537, -43.310954 -22.950233, -43.310802 -22.945099, -43.310474 -22.939971, -43.309972 -22.934856, -43.309295 -22.929757, -43.308445 -22.924681, -43.307422 -22.919631, -43.306228 -22.914614, -43.304863 -22.909634, -43.30333 -22.904696, -43.301628 -22.899804, -43.299761 -22.894964, -43.29773 -22.890181, -43.295537 -22.885458, -43.293185 -22.880802, -43.290674 -22.876215, -43.288009 -22.871704, -43.285224 -22.86732, -43.133404 -22.95204))",http://www.wikidata.org/entity/Q224101 Baía de Guanabara,141.0,83.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AAN005149.jpg,all||views||smapshot
001AAN005150,Baía de Guanabara,"Vista da cidade a partir da baía de Guanabara. À direita, Ilha Fiscal, as torres sineiras e a cúpula da igreja da Candelária. 
Fotografia integra ""Álbum de amador navegante "", formado por 200 fotografias, que retratam uma viagem de navio pelo Brasil e por outros países da América do Sul e Central.",Anônimo,1910 circa,1905/1915,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,,,http://acervos.ims.com.br/portals/#/detailpage/79150 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620114 Wikidata,-22.89044,-43.15318,"POLYGON ((-43.153183 -22.890441, -43.154024 -22.892064, -43.154079 -22.892039, -43.154133 -22.892012, -43.154186 -22.891984, -43.154239 -22.891954, -43.15429 -22.891923, -43.15434 -22.89189, -43.154388 -22.891856, -43.154436 -22.89182, -43.154483 -22.891783, -43.154528 -22.891745, -43.154571 -22.891706, -43.154614 -22.891665, -43.154655 -22.891623, -43.154694 -22.89158, -43.154733 -22.891535, -43.154769 -22.89149, -43.154804 -22.891443, -43.154837 -22.891396, -43.154869 -22.891348, -43.154899 -22.891298, -43.154928 -22.891248, -43.154954 -22.891197, -43.154979 -22.891146, -43.154996 -22.891108, -43.153183 -22.890441))",,141.0,83.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AAN005150.jpg,all||views||smapshot
001AAN005151,Vista do Pão de Açúcar,"O Pão de Açúcar visto da entrada da Baía de Guanabara. À esquerda, a antiga Escola Militar, já reformada, juntamente com outros pavilhões da Exposição de 1908 na praia Vermelha. 
Fotografia integra ""Álbum de amador navegante "", formado por 200 fotografias, que retratam uma viagem de navio pelo Brasil e por outros países da América do Sul e Central.",Anônimo,1910 circa,1908/1909,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,,,http://acervos.ims.com.br/portals/#/detailpage/79151 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621327 Wikidata,-22.95533,-43.12853,"POLYGON ((-43.128525 -22.95533, -43.308936 -22.976102, -43.309552 -22.970874, -43.30999 -22.96563, -43.310248 -22.960377, -43.310327 -22.955118, -43.310227 -22.94986, -43.309947 -22.944607, -43.309488 -22.939366, -43.308851 -22.934139, -43.308036 -22.928934, -43.307043 -22.923755, -43.305875 -22.918608, -43.304532 -22.913496, -43.303015 -22.908426, -43.301327 -22.903403, -43.299468 -22.89843, -43.29744 -22.893514, -43.295246 -22.888659, -43.292888 -22.88387, -43.290368 -22.879151, -43.287688 -22.874508, -43.284852 -22.869944, -43.283076 -22.867246, -43.128525 -22.95533))",http://www.wikidata.org/entity/Q224101 Baía de Guanabara,141.0,83.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AAN005151.jpg,all||views||smapshot
