Document ID,Title,Creator,Description (Portuguese),Date,First Year,Last Year,Type,Collection,Provider,Material,Fabrication Method,Rights,Required Statement,Width,Height,Document URL,Media URL
007_IMG_2352,Largo São Francisco de Paula; destaque para a estátua de José Bonifácio e para a Igreja de São Francisco de Paula,Marc Ferrez,,circa 1905,1900,1910,Photograph,Views,Instituto Moreira Salles,Glass Diapositive,Gelatin Silver,,Provided by Instituto Moreira Salles,,,,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2352/full/max/0/default.jpg
007_IMG_2353,"Associação Comercial do Rio de Janeiro; posteriormente, sede do Banco do Brasil e por fim, Centro Cultural Banco do Brasil",Marc Ferrez,,circa 1911,1906,1916,Photograph,Views,Instituto Moreira Salles,Glass Diapositive,Gelatin Silver,,Provided by Instituto Moreira Salles,,,,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2353/full/max/0/default.jpg
007_IMG_2381,"Avenida Central, atual Rio Branco",Marc Ferrez,,circa 1915,1910,1920,Photograph,Views,Instituto Moreira Salles,Glass Diapositive,Gelatin Silver,,Provided by Instituto Moreira Salles,,,,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2381/full/max/0/default.jpg
007_IMG_2385,Obras da Avenida Central,Marc Ferrez,,circa 1904,1904,1906,Photograph,Views,Instituto Moreira Salles,Glass Diapositive,Gelatin Silver,,Provided by Instituto Moreira Salles,,,,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2385/full/max/0/default.jpg
007_IMG_2387,Obras da Avenida Central,Marc Ferrez,,circa 1904,1904,1906,Photograph,Views,Instituto Moreira Salles,Glass Diapositive,Gelatin Silver,,Provided by Instituto Moreira Salles,,,,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2387/full/max/0/default.jpg
007_IMG_2388,Obras da Avenida Central,Marc Ferrez,,circa 1904,1904,1906,Photograph,Views,Instituto Moreira Salles,Glass Diapositive,Gelatin Silver,,Provided by Instituto Moreira Salles,,,,
007_IMG_2390,Romaria na Igreja da Penha em dia de festa,Marc Ferrez,,circa 1912,1907,1915,Photograph,Views,Instituto Moreira Salles,Glass Diapositive,Gelatin Silver,,Provided by Instituto Moreira Salles,,,,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2390/full/max/0/default.jpg
007_IMG_2420,"Enseada de Botafogo; ao fundo, o Morro do Corcovado",Marc Ferrez,,circa 1910,1905,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,,,http://acervos.ims.com.br/portals/#/detailpage/107761,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2420/full/max/0/default.jpg
007_IMG_2428,"Enseada de Botafogo; ao fundo, o Morro do Corcovado",Marc Ferrez,,circa 1910,1905,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,,,http://acervos.ims.com.br/portals/#/detailpage/107762,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2428/full/max/0/default.jpg
007_IMG_2429,"Morro da Nova Cintra; ao fundo, o bairro do Catete, o Morro Cara de Cão e o Morro do Pão de Açúcar",Marc Ferrez,,circa 1905,1900,1910,Photograph|Stereoscopy,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,,,http://acervos.ims.com.br/portals/#/detailpage/107764,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2429/full/max/0/default.jpg
007_IMG_2430,"Morro da Nova Cintra; ao fundo, o bairro do Catete, o Morro Cara de Cão e o Morro do Pão de Açúcar",Marc Ferrez,,circa 1905,1900,1910,Photograph|Stereoscopy,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,,,http://acervos.ims.com.br/portals/#/detailpage/107763,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2430/full/max/0/default.jpg
007_IMG_2468,Templo Neoclássico,Marc Ferrez,"Após a demolição do Templo, na década de 1930, foi transposto para o mesmo local, em 1940, o Portal da Real Academia de Belas Artes.",circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/87602,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2468/full/max/0/default.jpg
007_IMG_2472,Aleia das Palmeiras Imperiais,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/87603,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2472/full/max/0/default.jpg
007_IMG_2474,Aleia Barbosa Rodrigues,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/87604,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2474/full/max/0/default.jpg
007_IMG_2478,Na estrada para Tijuca,Marc Ferrez,"A Tijuca, um dos bairros mais antigos e tradicionais do Rio de Janeiro, fica na zona Norte da cidade e é, também, um dos mais populosos.Em 1912, Ferrez iniciou suas experiências com fotografia colorida, utilizando as placas autocromos  Lumière, primeiro processo industrializado para esse fim, lançado comercialmente em 1907 pela fábrica francesa. As primeiras imagens coloridas realizadas nesse período tomadas do interior de sua residência, onde aparecem sua mulher Maria, seu filho Julio, sua nora Claire e seus dois netos, Gilberto e Eduardo. Nesse momento, também refez, a cores, algumas das fotografias de paisagens, edificações e monumentos que se tornaram clássicas em preto e branco, como a Pedra de Itapuca e as vistas do Jardim Botânico. Durante os últimos 10 anos de sua vida, quando fez experiências com fotos coloridas, passou grandes temporadas na Europa: de abril de 1913 a início de 1914, de abril de 1915 a fevereiro de 1920 e de 5 de junho de 1921 a 14 de agosto de 1922 .Cronologia realizada pela pesquisadora Ileana Pradilla Ceron.Brasiliana Fotográfica - http://brasilianafotografica.bn.br/?p=6305",circa 1912,1912,1922,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/23414,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2478/full/max/0/default.jpg
007_IMG_2479,São Conrado,Marc Ferrez,"A Igreja de São Conrado foi inaugurada em 1916, dois anos após o lançamento de sua pedra fundamental. Sua construção foi financiada com os recursos do Comendador Conrado Jacob de Niemeyer que escolheu para padroeiro São Conrado, por ser este nome uma constante através de gerações em sua família. Em 1912, Ferrez iniciou suas experiências com fotografia colorida, utilizando as placas autocromos  Lumière, primeiro processo industrializado para esse fim, lançado comercialmente em 1907 pela fábrica francesa. As primeiras imagens coloridas realizadas nesse período tomadas do interior de sua residência, onde aparecem sua mulher Maria, seu filho Julio, sua nora Claire e seus dois netos, Gilberto e Eduardo. Nesse momento, também refez, a cores, algumas das fotografias de paisagens, edificações e monumentos que se tornaram clássicas em preto e branco, como a Pedra de Itapuca e as vistas do Jardim Botânico. Durante os últimos 10 anos de sua vida, quando fez experiências com fotos coloridas, passou grandes temporadas na Europa: de abril de 1913 a início de 1914, de abril de 1915 a fevereiro de 1920 e de 5 de junho de 1921 a 14 de agosto de 1922 .",circa 1920,1920,1922,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/23415,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2479/full/max/0/default.jpg
007_IMG_2480,Estrada da Vista Chinesa,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/87605,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2480/full/max/0/default.jpg
007_IMG_2483,"Jardins da Avenida Beira Mar em Botafogo; ao fundo, o Morro do Corcovado",Marc Ferrez,,circa 1914,1909,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,65,60,http://acervos.ims.com.br/portals/#/detailpage/107438,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2483/full/max/0/default.jpg
007_IMG_2486,"Homem não identificado no Morro da Urca; ao fundo, o Morro do Pão de Açúcar",Marc Ferrez,,circa 1914,1912,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,65,60,http://acervos.ims.com.br/portals/#/detailpage/107437,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2486/full/max/0/default.jpg
007_IMG_2491,Bairro da Glória e Pão de Açucar; vistos de Santa Teresa,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,65,60,http://acervos.ims.com.br/portals/#/detailpage/87606,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2491/full/max/0/default.jpg
007_IMG_2493,Copacabana vista da Ladeira da Babilônia,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,65,60,http://acervos.ims.com.br/portals/#/detailpage/88156,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2493/full/max/0/default.jpg
007_IMG_2497,"Praça Adalberto Ferreira, atual Praça General Tibúrcio",Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,65,60,http://acervos.ims.com.br/portals/#/detailpage/88155,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2497/full/max/0/default.jpg
007_IMG_2500,Edifícios da rua México e da Avenida Rio Branco,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,65,60,http://acervos.ims.com.br/portals/#/detailpage/88158,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2500/full/max/0/default.jpg
007_IMG_2502,Enseada de Botafogo - homens em embarcação,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,65,60,http://acervos.ims.com.br/portals/#/detailpage/88159,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2502/full/max/0/default.jpg
007_IMG_2503,"Avenida Rio Branco; tomada do Largo da Prainha, atual praça Mauá",Marc Ferrez,,circa 1915,1912,1920,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,65,60,http://acervos.ims.com.br/portals/#/detailpage/88157,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2503/full/max/0/default.jpg
007_IMG_2509,Enseada de Botafogo e o Morro do Corcovado,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,65,60,http://acervos.ims.com.br/portals/#/detailpage/88160,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2509/full/max/0/default.jpg
007_IMG_2511,Rua da Glória; tomada da Rua do Curvelo (atual Dias de Barros),Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,65,60,http://acervos.ims.com.br/portals/#/detailpage/88161,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2511/full/max/0/default.jpg
007_IMG_2516,Morro do Corcovado; a partir da Praia de Botafogo,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,65,60,http://acervos.ims.com.br/portals/#/detailpage/88164,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2516/full/max/0/default.jpg
007_IMG_2517,Teatro Municipal do Rio de Janeiro,Marc Ferrez,"O Theatro Municipal do Rio de Janeiro foi inaugurado na Cinelândia, em 14 de julho de 1909 é um dos prédios mais bonitos e imponentes da cidade. Sua história mistura-se com a trajetória cultural do Brasil. Considerado uma das mais importantes salas de espetáculos da América do Sul, ao longo de seus 108 anos recebeu grandes artistas nacionais e internacionais, como as cantoras Bidu Sayão (1902 – 1999), Maria Callas (1923 – 1977) e Renalta Tebaldi (1922 – 2004); os maestros Arturo Toscanini (1867 – 1957), Igor Stravinsky (1882 – 1971) e Heitor Villa-Lobos (1887 – 1959); a atriz Sarah Bernhardt (1844 – 1923) e os bailarinos Margot Fonteyn (1919 – 1991), Rudolf Nureyev (1938 – 1993), Ana Botafogo (1957-) e Mikhail Baryshnikov (1948-); além de importantes personalidades como o papa Francisco (1936-) e o ex-presidente dos Estados Unidos, Barack Obama (1961-).Em 1912, Ferrez iniciou suas experiências com fotografia colorida, utilizando as placas autocromos  Lumière, primeiro processo industrializado para esse fim, lançado comercialmente em 1907 pela fábrica francesa. As primeiras imagens coloridas realizadas nesse período tomadas do interior de sua residência, onde aparecem sua mulher Maria, seu filho Julio, sua nora Claire e seus dois netos, Gilberto e Eduardo. Nesse momento, também refez, a cores, algumas das fotografias de paisagens, edificações e monumentos que se tornaram clássicas em preto e branco, como a Pedra de Itapuca e as vistas do Jardim Botânico. Durante os últimos 10 anos de sua vida, quando fez experiências com fotos coloridas, passou grandes temporadas na Europa: de abril de 1913 a início de 1914, de abril de 1915 a fevereiro de 1920 e de 5 de junho de 1921 a 14 de agosto de 1922 .",circa 1912,1912,1922,Photograph,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,60,60,http://acervos.ims.com.br/portals/#/detailpage/23417,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2517/full/max/0/default.jpg
007_IMG_2519,Escola Militar da Praia Vemelha,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,65,60,http://acervos.ims.com.br/portals/#/detailpage/88162,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2519/full/max/0/default.jpg
007_IMG_2520,Baía de Botafogo; tomada do Morro da Babilônia,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,65,60,http://acervos.ims.com.br/portals/#/detailpage/88163,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2520/full/max/0/default.jpg
007_IMG_2522,Bairro da Glória; tomado da Rua Senador Cândido Mendes (atual Cândido Mendes),Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,65,60,http://acervos.ims.com.br/portals/#/detailpage/88165,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2522/full/max/0/default.jpg
007_IMG_2525,Rua Jardim Botanico - Aleia de Palmeiras Imperiais,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,65,60,http://acervos.ims.com.br/portals/#/detailpage/88167,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2525/full/max/0/default.jpg
007_IMG_2526,Enseada de Botafogo; tomada da atual Praça Nicarágua,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,65,60,http://acervos.ims.com.br/portals/#/detailpage/88168,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2526/full/max/0/default.jpg
007_IMG_2527,Enseada de Botafogo e o Morro do Corcovado,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,65,60,http://acervos.ims.com.br/portals/#/detailpage/88166,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2527/full/max/0/default.jpg
007_IMG_2531,Bairro de Botafogo; tomado do Morro da Urca,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,65,60,http://acervos.ims.com.br/portals/#/detailpage/88169,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2531/full/max/0/default.jpg
007_IMG_2804,"Remadores na Praia de Fora em direção ao Forte São José; ao fundo, o Morro do Corcovado",Marc Ferrez,,circa 1912,1909,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,85,85,http://acervos.ims.com.br/portals/#/detailpage/107765,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2804/full/max/0/default.jpg
007_IMG_2809,Gaiola de pássaros no Morro da Viúva,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,170,85,,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2809/full/max/0/default.jpg
007_IMG_2815,Grupo de remadores na Baía de Guanabara,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,170,85,http://acervos.ims.com.br/portals/#/detailpage/107766,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2815/full/max/0/default.jpg
007_IMG_2825,Exposição Internacional do Centenário da Independência de 1922 - Pavilhões da Estatística e da Caça e Pesca,Marc Ferrez,,circa 1922,1922,1923,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/87607,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2825/full/max/0/default.jpg
007_IMG_2828,Exposição Internacional do Centenário da Independência de 1922 - Restaurante,Marc Ferrez,Exposição Internacional do Centenário da Independência,circa 1922,1922,1923,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/87609,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2828/full/max/0/default.jpg
007_IMG_2829,Exposição Internacional do Centenário da Independência de 1922 - Pavilhão da Tchecoslováquia,Marc Ferrez,Exposição Internacional do Centenário da Independência,circa 1922,1922,1923,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/87608,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2829/full/max/0/default.jpg
007_IMG_2833,Exposição Internacional do Centenário da Independência de 1922 - Pavilhão do México,Marc Ferrez,Exposição Internacional do Centenário da Independência,circa 1922,1922,1923,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/87610,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2833/full/max/0/default.jpg
007_IMG_2836,Avenida Central (atual Rio Branco) e o Morro do Castelo vistos de Santa Teresa,Marc Ferrez,,circa 1905,1900,1910,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/92129,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2836/full/max/0/default.jpg
007_IMG_2837,Avenida Central (atual Rio Branco) e o Morro do Castelo vistos de Santa Teresa,Marc Ferrez,,circa 1905,1900,1910,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/92131,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2837/full/max/0/default.jpg
007_IMG_2838,Pavilhão Mourisco,Marc Ferrez,,circa 1910,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/92130,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2838/full/max/0/default.jpg
007_IMG_2839,"Estátua ""Dansarina""",Marc Ferrez,,circa 1905,1900,1910,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/92132,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2839/full/max/0/default.jpg
007_IMG_2843,Bairro da Glória; destaque para a Igreja de Nossa Senhora da Glória do Outeiro,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/105665,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2843/full/max/0/default.jpg
007_IMG_2844,Bairro da Glória; destaque para a Igreja de Nossa Senhora da Glória do Outeiro,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/105666,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2844/full/max/0/default.jpg
007_IMG_2897,Avenida Niemeyer,Marc Ferrez,,circa 1920,1918,1923,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/92133,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2897/full/max/0/default.jpg
007_IMG_2899,"Avenida Niemeyer; ao fundo, a Pedra da Gávea",Marc Ferrez,,circa 1912,1910,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/107439,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2899/full/max/0/default.jpg
007_IMG_2903,"Praia Vermelha vista do Morro do Pão de Açúcar; em primeiro plano, um dos bondinhos",Marc Ferrez,"O bondinho do Pão de Açúcar foi inaugurado (o seu primeiro trecho, entre a Praia Vermelha e o Morro da Urca) em 27 de outubro de 1912.",circa 1912,1912,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2903/full/max/0/default.jpg
007_IMG_2904,Fonte Adriano Ramos Pinto - Fonte da Juventude,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/92134,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2904/full/max/0/default.jpg
007_IMG_2907,Estruturas remanescentes da Exposição Nacional de 1908; Pavilhão da Sociedade Nacional de Agricultura e Pavilhão das Indústrias (antiga Escola Militar),Marc Ferrez,"O primeiro trecho do bondinho do Morro do Pão de Açúcar, entre a Praia Vermelha e o Morro da Urca, foi inaugurado em 27 de outubro de 1912.",circa 1912,1912,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/105667,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2907/full/max/0/default.jpg
007_IMG_2912,"Região da Avenida Central, atual Rio Branco",Marc Ferrez,,circa 1905,1900,1910,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/92135,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2912/full/max/0/default.jpg
007_IMG_2913,"Região da Avenida Central (atual Rio Branco); ao fundo, o Morro do Castelo",Marc Ferrez,,circa 1905,1900,1910,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/92136,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2913/full/max/0/default.jpg
007_IMG_2914,"Região da Avenida Central (atual Rio Branco); ao fundo, o Morro do Castelo",Marc Ferrez,,circa 1905,1900,1910,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/92137,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2914/full/max/0/default.jpg
007_IMG_2916,"Fachada traseira do Museu Nacional de Belas Artes, tomada do Morro do Castelo; ao lado direito, o Teatro Municipal e à esquerda, a Biblioteca Nacional",Marc Ferrez,,circa 1912,1910,1917,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2916/full/max/0/default.jpg
007_IMG_2917,"Região da Avenida Central (atual Rio Branco); ao fundo, o Morro do Castelo",Marc Ferrez,,circa 1905,1900,1910,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Gelatin Silver,,Provided by Instituto Moreira Salles,130,60,http://acervos.ims.com.br/portals/#/detailpage/92138,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2917/full/max/0/default.jpg
007_IMG_2920,Praia de Botafogo,Marc Ferrez,,circa 1912,1907,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,65,60,http://acervos.ims.com.br/portals/#/detailpage/87611,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_2920/full/max/0/default.jpg
