Document ID[19474],Title[19462],Creator[1603501],Description (Portuguese)[1612567],Date[19486],First Year[19466],Last Year[19467],Type[1604106],Collections[1711006],Provider[1731287],Material[1612569],Fabrication Method[1612568],Rights[1861241],Required Statement[19484],Width[1604102],Height[1604103],Document URL[796463],Media URL
013RJ017006,Escritório da Société Anonyme du Gaz - SAG,Augusto Malta,O comando acionário da Société Anonyme du Gaz - SAG foi assumido em 1910 pela The Rio de Janeiro Traway Light and Power Company Limited.,circa 1910,1905,1915,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,220,157,http://acervos.ims.com.br/portals/#/detailpage/107529,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ017006/full/max/0/default.jpg
014AM001007,"Bonde de Sepetiba, puxado a burro - próximo à Praia do Recôncavo",Augusto Malta,,24/08/1910,1910,1910,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,233,173,http://acervos.ims.com.br/portals/#/detailpage/107505,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/014AM001007/full/max/0/default.jpg
014AM003016,Estrada de Ferro do Corcovado,Augusto Malta,,circa 1915,1910,1920,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,225,292,http://acervos.ims.com.br/portals/#/detailpage/105695,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/014AM003016/full/max/0/default.jpg
014AM010018,"Rua Sete de Setembro, esquina com a Rua da Quitanda",Augusto Malta,,26/05/1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,228,175,http://acervos.ims.com.br/portals/#/detailpage/107506,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/014AM010018/full/max/0/default.jpg
014AM012020,Obras do Porto de Niterói,Augusto Malta,,05/12/1927,1927,1927,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,170,235,http://acervos.ims.com.br/portals/#/detailpage/107507,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/014AM012020/full/max/0/default.jpg
014AM012026,Rua São José,Augusto Malta,,circa 1915,1910,1920,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,240,180,http://acervos.ims.com.br/portals/#/detailpage/107508,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/014AM012026/full/max/0/default.jpg
014AM012046,"Rua do Espírito Santo, atual Rua Pedro I",Augusto Malta,,circa 1920,1915,1925,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,214,154,http://acervos.ims.com.br/portals/#/detailpage/107509,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/014AM012046/full/max/0/default.jpg
014AM012065,"Rua Padre José Maurício, atual Avenida Tomé de Souza",Augusto Malta,,circa 1915,1910,1920,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,224,165,http://acervos.ims.com.br/portals/#/detailpage/107510,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/014AM012065/full/max/0/default.jpg
014AM012070,"Rua Voluntários da Pátria, esquina com a Rua Dona Mariana",Augusto Malta,,circa 1920,1915,1925,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,235,175,http://acervos.ims.com.br/portals/#/detailpage/107511,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/014AM012070/full/max/0/default.jpg
014AM012076,Vista Chinesa,Augusto Malta,,circa 1910,1905,1915,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,279,219,http://acervos.ims.com.br/portals/#/detailpage/107512,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/014AM012076/full/max/0/default.jpg
014AM015004,Quinta da Boa Vista,Augusto Malta,,circa 1915,1910,1920,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,198,170,http://acervos.ims.com.br/portals/#/detailpage/107513,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/014AM015004/full/max/0/default.jpg
014GL03-01,Vista da Glória - tomada de Santa Teresa,Marc Ferrez,,circa 1870,1865,1875,Photograph,Views,Instituto Moreira Salles,,Albumine,,Provided by Instituto Moreira Salles,89,55,http://acervos.ims.com.br/portals/#/detailpage/102458,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/014GL03-01/full/max/0/default.jpg
014GL03-02,Vista da Praça XV de Novembro,Marc Ferrez,,circa 1870,1865,1875,Photograph,Views,Instituto Moreira Salles,,Albumine,,Provided by Instituto Moreira Salles,90,55,http://acervos.ims.com.br/portals/#/detailpage/102459,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/014GL03-02/full/max/0/default.jpg
014GL03-04,Vista da Glória - tomada de Santa Teresa,Marc Ferrez,,circa 1870,1865,1875,Photograph,Views,Instituto Moreira Salles,,Albumine,,Provided by Instituto Moreira Salles,90,55,http://acervos.ims.com.br/portals/#/detailpage/102460,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/014GL03-04/full/max/0/default.jpg
014GL03-05,Vista da Glória - tomada de Santa Teresa,Marc Ferrez,,circa 1870,1865,1875,Photograph,Views,Instituto Moreira Salles,,Albumine,,Provided by Instituto Moreira Salles,92,57,http://acervos.ims.com.br/portals/#/detailpage/102461,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/014GL03-05/full/max/0/default.jpg
014GL04-01,Cais Pharoux - tomada da Ilha das Cobras,Georges Leuzinger,,circa 1865,1860,1870,Photograph,Views,Instituto Moreira Salles,,Albumine,,Provided by Instituto Moreira Salles,93,52,http://acervos.ims.com.br/portals/#/detailpage/102462,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/014GL04-01/full/max/0/default.jpg
014GL04-02,"Rua Direita, atual Primeiro de Março",Georges Leuzinger,"A rua Direita, atualmente chamada rua Primeiro de Março, nasceu como um prolongamento da Rua da Misericórdia.",circa 1865,1860,1870,Photograph,Views,Instituto Moreira Salles,,Albumine,,Provided by Instituto Moreira Salles,92,52,http://acervos.ims.com.br/portals/#/detailpage/102463,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/014GL04-02/full/max/0/default.jpg
014GL07,"Vista de Niterói, antiga Praia Grande",Georges Leuzinger,,circa 1866,1861,1871,Photograph,Views,Instituto Moreira Salles,,Albumine,,Provided by Instituto Moreira Salles,259,190,http://acervos.ims.com.br/portals/#/detailpage/105535,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/014GL07/full/max/0/default.jpg
014GL11,Fazenda do Quitite,Georges Leuzinger,,circa 1865,1860,1870,Photograph,Views,Instituto Moreira Salles,,Albumine,,Provided by Instituto Moreira Salles,260,195,http://acervos.ims.com.br/portals/#/detailpage/102467,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/014GL11/full/max/0/default.jpg
014GL13,Vista tomada do Morro da Providência; em direção ao bairro da Gamboa,Georges Leuzinger,,circa 1866,1861,1871,Photograph,Views,Instituto Moreira Salles,,Albumine,,Provided by Instituto Moreira Salles,160,108,http://acervos.ims.com.br/portals/#/detailpage/105536,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/014GL13/full/max/0/default.jpg
014GL43,Panorama de Botafogo a partir do Humaitá,Georges Leuzinger,"Na foto vemos a Rua São Clemente, aberta junto ao Morro da Quinta do Vigário Geral (propriedade do padre Clemente de Matos). À São Clemente foram acrescidos o Caminho Novo de São Joaquim (atual Voluntários da Pátria), em 1826; a Real Grandeza, paralela à moldura da foto; Todos os Santos (atual Mena Barreto); e a de São João Batista. Podemos notar a construção da igreja de São João Batista na Rua Nova de São Joaquim, nas terras doadas por Joaquim Marques Leão, em 1831, somente concluída em 1875. A rua em frente ao cemitério é o velho Caminho do Berquó, atual Rua General Polidoro. A fotografia foi tirada da chácara do Senhor Rocha, onde Darwin teria se hospedado quando veio ao Rio, em 1832, como parte de sua viagem científica ao redor do mundo.",circa 1866,1861,1871,Photograph,Views,Instituto Moreira Salles,,Albumine,,Provided by Instituto Moreira Salles,235,189,http://acervos.ims.com.br/portals/#/detailpage/105537,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/014GL43/full/max/0/default.jpg
037SL01049,"Morro do Castelo; amolador em frente à moradias e, ao fundo, o Palace Hotel",Autoria não identificada,,circa 1917,1912,1922,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/104125,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01049/full/max/0/default.jpg
037SL01064,Morro do Castelo; moradias,Autoria não identificada,,circa 1917,1912,1922,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/104114,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01064/full/max/0/default.jpg
037SL01076,Morro do Castelo em processo de demolição e os pavilhões da Exposição Internacional de 1922,Autoria não identificada,,circa 1922,1922,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/104103,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01076/full/max/0/default.jpg
037SL01077,Morro do Castelo em processo de demolição; visto da Rua México,Autoria não identificada,,circa 1922,1922,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/104102,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01077/full/max/0/default.jpg
037SL01078,Demolição do Morro do Castelo e os pavilhôes da Exposição Internacional de 1922,Autoria não identificada,Morro do Castelo,circa 1922,1921,1923,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105628,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01078/full/max/0/default.jpg
037SL01079,Demolição do Morro do Castelo,Autoria não identificada,Sem uma ponta,circa 1922,1921,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105642,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01079/full/max/0/default.jpg
037SL01081,Demolição do Morro do Castelo,Autoria não identificada,,circa 1922,1922,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/104122,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01081/full/max/0/default.jpg
037SL01082,Demolição do Morro do Castelo,Autoria não identificada,Morro do Castelo,circa 1922,1921,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105616,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01082/full/max/0/default.jpg
037SL01084,Demolição do Morro do Castelo,Autoria não identificada,Morro do Castelo,circa 1922,1921,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105635,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01084/full/max/0/default.jpg
037SL01085,Ilha Fiscal; tomada da Ilha das Cobras,Autoria não identificada,,circa 1922,1922,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/104126,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01085/full/max/0/default.jpg
037SL01086,"Demolição do Morro do Castelo; ao fundo, a Ilha Fiscal e o Palácio Tiradentes em construção",Autoria não identificada,,circa 1922,1922,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/104117,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01086/full/max/0/default.jpg
037SL01087,Demolição do Morro do Castelo,Autoria não identificada,,circa 1922,1921,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105626,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01087/full/max/0/default.jpg
037SL01088,Demolição do Morro do Castelo,Autoria não identificada,Morro do Castelo,circa 1922,1921,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105632,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01088/full/max/0/default.jpg
037SL01089,Demolição do Morro do Castelo,Autoria não identificada,Morro do Castelo,circa 1922,1921,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105623,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01089/full/max/0/default.jpg
037SL01090,Demolição do Morro do Castelo; tomada da Avenida Rio Branco,Autoria não identificada,,circa 1922,1922,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/104124,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01090/full/max/0/default.jpg
037SL01091,Demolição do Morro do Castelo,Autoria não identificada,"Ao centro, a Igreja de Santa Luzia; ao alto, a Igreja de São Sebastião.",circa 1922,1921,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105619,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01091/full/max/0/default.jpg
037SL01094,Demolição do Morro do Castelo,Autoria não identificada,,circa 1922,1921,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105629,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01094/full/max/0/default.jpg
037SL01095,Demolição do Morro do Castelo; tomada da atual Avenida Almirante Barroso,Autoria não identificada,,circa 1922,1922,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/104127,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01095/full/max/0/default.jpg
037SL01098,Demolição do Morro do Castelo,Autoria não identificada,,circa 1922,1921,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105624,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01098/full/max/0/default.jpg
037SL01113,"Demolição do morro do Castelo; ao fundo, alguns pavilhões da Exposição Internacional de 1922",Autoria não identificada,,circa 1922,1922,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/104099,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01113/full/max/0/default.jpg
037SL01114,Demolição do Morro do Castelo,Autoria não identificada,,circa 1922,1921,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105633,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01114/full/max/0/default.jpg
037SL01122,Demolição do Morro do Castelo com uso de jatos de água,Autoria não identificada,,circa 1922,1922,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/104118,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01122/full/max/0/default.jpg
037SL01123,Demolição do Morro do Castelo com uso de jatos de água,Autoria não identificada,,circa 1922,1922,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/104116,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01123/full/max/0/default.jpg
037SL01124,Demolição do Morro do Castelo,Autoria não identificada,Morro do Castelo,circa 1922,1921,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105627,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01124/full/max/0/default.jpg
037SL01125,Demolição do Morro do Castelo,Autoria não identificada,,circa 1922,1921,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105617,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01125/full/max/0/default.jpg
037SL01129,Demolição do Morro do Castelo,Autoria não identificada,Morro do Castelo - demolição,circa 1922,1921,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105618,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01129/full/max/0/default.jpg
037SL01130,Demolição do Morro do Castelo,Autoria não identificada,,circa 1922,1921,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105639,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01130/full/max/0/default.jpg
037SL01132,Demolição do Morro do Castelo,Autoria não identificada,,circa 1922,1921,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105620,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01132/full/max/0/default.jpg
037SL01134,Demolição do Morro do Castelo,Autoria não identificada,,circa 1922,1921,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105630,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01134/full/max/0/default.jpg
037SL01135,Demolição do Morro do Castelo,Autoria não identificada,Morro do Castelo,circa 1922,1921,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105622,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01135/full/max/0/default.jpg
037SL01137,Demolição do Morro do Castelo,Autoria não identificada,,circa 1922,1921,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105636,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01137/full/max/0/default.jpg
037SL01138,Demolição do Morro do Castelo,Autoria não identificada,,circa 1922,1921,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105640,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01138/full/max/0/default.jpg
037SL01139,Demolição do Morro do Castelo,Autoria não identificada,,circa 1922,1921,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105631,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01139/full/max/0/default.jpg
037SL01141,Demolição do Morro do Castelo,Autoria não identificada,"É possível ver na imagem a Igreja de Santa Luzia, próxima ao mar; o Hotel Glória, ao fundo, também próximo ao mar; e, possivelmente, os fundos do prédio da Biblioteca Nacional.",circa 1922,1921,1922,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/104121,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01141/full/max/0/default.jpg
037SL01143,Demolição do Morro do Castelo,Autoria não identificada,,circa 1922,1921,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105634,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01143/full/max/0/default.jpg
037SL01145,Demolição do Morro do Castelo,Autoria não identificada,,circa 1922,1922,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/104119,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01145/full/max/0/default.jpg
037SL01146,Demolição do Morro do Castelo,Autoria não identificada,Morro do Castelo,circa 1922,1921,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105638,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01146/full/max/0/default.jpg
037SL01147,Demolição do Morro do Castelo,Autoria não identificada,,circa 1922,1921,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105641,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01147/full/max/0/default.jpg
037SL01148,Demolição do Morro do Castelo,Autoria não identificada,Morro do Castelo,circa 1922,1921,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105625,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01148/full/max/0/default.jpg
037SL01151,Demolição do Morro do Castelo,Autoria não identificada,À direita a Biblioteca Nacional. Quebrado,circa 1922,1921,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105655,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01151/full/max/0/default.jpg
037SL01151p,Demolição do Morro do Castelo - trilhos para remoção da terra,Autoria não identificada,,circa 1922,1922,1925,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/104132,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01151p/full/max/0/default.jpg
037SL01152,"Demolição do Morro do Castelo; ao fundo, os pavilhões da Exposição Internacional de 1922",Autoria não identificada,,circa 1922,1922,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/104123,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL01152/full/max/0/default.jpg
037SL02008,Exposição Internacional de 1922,Autoria não identificada,"Antigo Mercado (torre do Albamar); Ministério da Agricultura (então Pavilhão dos Estados); e, em primeiro plano, o Calabouço (hoje, Museu Histórico Nacional).",circa 1922,1922,1923,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105715,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL02008/full/max/0/default.jpg
037SL02009,Exposição Internacional de 1922 - Pavilhão de Caça e Pesca,Autoria não identificada,,circa 1922,1922,1923,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105718,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL02009/full/max/0/default.jpg
037SL02011,Exposição de 1922 - Aterro de Santa Luzia,Autoria não identificada,,circa 1922,1922,1923,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105711,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL02011/full/max/0/default.jpg
037SL02012,Exposição Internacional de 1922 - Esplanada do Castelo,Autoria não identificada,,circa 1922,1922,1923,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105712,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL02012/full/max/0/default.jpg
037SL02013,Exposição Internacional de 1922,Autoria não identificada,,circa 1922,1922,1923,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105714,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL02013/full/max/0/default.jpg
037SL02014,Exposição Internacional de 1922,Autoria não identificada,,circa 1922,1922,1923,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105719,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL02014/full/max/0/default.jpg
037SL02016,Exposição Internacional de 1922,Autoria não identificada,,circa 1922,1922,1923,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/105713,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL02016/full/max/0/default.jpg
037SL03001,Esplanada do Castelo - imediações do Museu Histórico Nacional,Autoria não identificada,,circa 1922,1922,1925,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,130,http://acervos.ims.com.br/portals/#/detailpage/107532,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03001/full/max/0/default.jpg
037SL03005,Busto do Marechal Machado Bittencourt,Autoria não identificada,"O Mal. Machado Bittencourt comandou tropas no massacre de Canudos e foi assassinado, durante o atentado a Prudente de Moraes, em 5 de novembro de 1897, no Arsenal de Guerra, atual Museu Histórico Nacional.",circa 1922,1917,1927,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,130,180,http://acervos.ims.com.br/portals/#/detailpage/105621,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/037SL03005/full/max/0/default.jpg
