Source ID,Title,Creator,Description (English),Description (Portuguese),Date,First Year,Last Year,Type,Item Set,Source,Source URL,Materials,Fabrication Method,Rights,License,Attribution,Width (mm),Height (mm),Latitude,Longitude,Depicts,Wikidata ID,Smapshot ID,Media URL
037SL01137,Demolição do morro do Castelo,,,,01-01-1922,1922,1925,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90595,-43.17487,,,,
037SL01138,Demolição do morro do Castelo,,,,01-01-1922,1922,1925,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90799,-43.17583,,,,
037SL01139,Demolição do morro do Castelo,,,,01-01-1922,1922,1925,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.9102,-43.1748,,,,
037SL01140,Morro do Castelo - demolição,,,,,,,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,,,,,,
037SL01141,Demolição do morro do Castelo,,,Trincado,01-01-1922,1922,1925,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90741,-43.1725,,,,
037SL01142,Morro do Castelo - demolição,,,Trincado,,,,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,,,,,,
037SL01143,Demolição do morro do Castelo,,,,01-01-1922,1922,1925,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90576,-43.17411,,,,
037SL01145,Demolição do morro do Castelo,,,,01-01-1922,1922,1925,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90612,-43.17527000000001,,,,
037SL01146,Demolição do morro do Castelo,,,Morro do Castelo,01-01-1922,1922,1925,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90814,-43.17283,,,,
037SL01146p,Morro do Castelo - demolição,,,,,,,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,,,,,,
037SL01147,Demolição do morro do Castelo,,,,01-01-1922,1922,1925,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90599,-43.17384000000001,,,,
037SL01148,Demolição do morro do Castelo,,,Morro do Castelo,01-01-1922,1922,1925,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.91065,-43.17478,,,,
037SL01150,Morro do Castelo - demolição,,,Morro do Castelo,,,,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,,,,,,
037SL01151,Morro do Castelo - demolição,,,À direita a Biblioteca Nacional. Quebrado,,,,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,,,,,,
037SL01151p,Demolição do morro do Castelo,,,,01-01-1922,1922,1925,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,-22.9075,-43.17519,,,,
037SL01152,Demolição do morro do Castelo,,,,01-01-1922,1922,1925,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90636,-43.17169000000001,,,,
037SL02001,Exposição Internacional de 1922 - Entrada Monumental,,,,01-01-1922,1922,1923,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,,,,,,
037SL02001p,Exposição Internacional de 1922 - Entrada Monumental,,,,01-01-1922,1922,1923,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,,,,,,
037SL02002,Exposição Internacional de 1922 - Pavilhão dos Estados,,,,01-01-1922,1922,1923,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90544,-43.17127,,,,
037SL02002p,Exposição Internacional de 1922 - Pavilhão dos Estados,,,Atual Ministério da Agricultura e Museu da Imagem e do Som (Pavilhões da Exposição de 1922).,01-01-1922,1922,1923,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,,,,,,
037SL02003,"Exposição Internacional de 1922 - Pavilhão de Festas; ao fundo, o morro do Castelo",,,,01-01-1922,1922,1923,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,,,,,,
037SL02003p,"Exposição Internacional de 1922 - Pavilhão de Festas; ao fundo, o morro do Castelo",,,,01-01-1922,1922,1923,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,,,,,,
037SL02004,"Exposição Internacional de 1922 - Pavilhão de Festas; ao fundo, o morro do Castelo",,,,01-01-1922,1922,1923,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90608,-43.16855,,,,
037SL02005,"Exposição Internacional de 1922 - Pavilhão de Festas; ao fundo, o morro do Castelo",,,Exposição de 22,01-01-1922,1922,1923,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,,,,,,
037SL02006,Exposição Internacional de 1922 - Pavilhões da Finlândia e Bélgica,,,,01-01-1922,1922,1923,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.91033,-43.17192,,,,
037SL02006p,Exposição Internacional de 1922 - Pavilhões da Finlândia e Bélgica,,,,01-01-1922,1922,1923,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,,,,,,
037SL02007p,Exposição Internacional de 1922 - Pavilhão de Festas e construção do parque de diversões,,,,01-01-1922,1920,1923,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,,,,,,
037SL02008,Exposição Internacional de 1922,,,"Centenário 1922 - Antigo Mercado (torre do Albamar). Praça hoje desaparecida com a perimetral. Ministério da Agricultura (então Pavilhão dos Estados). No primeiro plano, Calabouço (hoje Museu Histórico).",01-01-1922,1922,1923,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90614,-43.16864,,,,
037SL02009,Exposição Internacional de 1922,,,,01-01-1922,1922,1923,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90492,-43.16861,,,,
037SL02010,Exposição Internacional de 1922 - Pavilhão de Caça e Pesca,,,,01-01-1922,1922,1923,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90611,-43.16851,,,,
037SL02011,Exposição de 1922 - Aterro de Santa Luzia,,,Aterro de Santa Luzia,01-01-1922,1922,1923,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.9061,-43.16876,,,,
037SL02012,Exposição Internacional de 1922 - Esplanada do Castelo,,,,01-01-1922,1922,1923,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.906,-43.16886,,,,
037SL02012p,Exposição Internacional de 1922,,,,01-01-1922,1922,1923,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,,,,,,
037SL02013,Exposição Internacional de 1922,,,,01-01-1922,1922,1923,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90599,-43.16888,,,,
037SL02013p,Exposição Internacional de 1922 - tomada do Morro do Castelo,,,,01-01-1922,1922,1923,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,,,,,,
037SL02014,Exposição Internacional de 1922,,,,01-01-1922,1922,1923,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90608,-43.16853,,,,
037SL02015,"Multidão durante a Exposição Internacional de 1922; ao fundo, o morro do Pão de Açúcar",,,,01-01-1922,1922,1923,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.91414,-43.17593,,,,
037SL02015p,Exposição Internacional de 1922 - Multidão na Praça Paris,,,,01-01-1922,1922,1923,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,,,,,,
037SL02016,Exposição Internacional de 1922,,,,01-01-1922,1922,1923,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90642,-43.16779,,,,
037SL02016p,Exposição Internacional de 1922,,,,01-01-1922,1922,1923,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,,,,,,
037SL02017,Exposição Internacional de 1922 ; fogos de artifício à noite,,,,01-01-1922,1922,1923,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90477000000001,-43.17019000000001,,,,
037SL02017p,Exposição Internacional de 1922 - fogos de artifício,,,,01-01-1922,1922,1923,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,,,,,,
037SL02018,Exposição Internacional de 1922 - fogos de artifício,,,,01-01-1922,1922,1923,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,,,,,,
037SL03001,Esplanada do Castelo,,,Esplanada do Castelo (?),01-01-1922,1922,1925,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90433,-43.17017,,,,
037SL03002,Ponta do Calabouço,,,Ponta do Calabouço,01-01-1922,1922,1925,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.93854,-43.13344,,,,
037SL03003,Ponta do Calabouço - Forte de Santiago,,,"Ponta do Calabouço, pós aterro da praia de Santa Luzia",01-01-1922,1917,1927,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.9058,-43.16763,,,,
037SL03004,Ponta do Calabouço e Fortaleza de Santiago - a partir da Avenida Beira-Mar,,,,01-01-1922,1917,1927,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90709,-43.1694,,,,
037SL03005,Busto do Mal. Machado Bittencourt,,,"O Mal. Machado Bittencourt comandou tropas no massacre de Canudos e foi assassinado, durante o atentado a Prudente de Moraes, em 5 de novembro de 1897, no Arsenal de Guerra, atual Museu Histórico Nacional.",,,,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,,,,,,
037SL03006,Capela do Arsenal de Guerra,,,"Capela onde estiveram os restos mortais de Osório e Carlos Gomes no Arsenal de Guerra, atual Museu Histórico Nacional.",,,,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,,,,,,
037SL03007,Ponta do Calabouço - vista para o Morro do Castelo,,,,01-01-1922,1917,1927,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90611,-43.16856,,,,
037SL03008,Cais de Santa Luzia,,,Praia de Santa Luzia,01-01-1922,1917,1927,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.91023,-43.17212,,,,
037SL03009,Praia de Santa Luzia,,,"Praia de Santa Luzia, Ilha Fiscal ao fundo",01-01-1922,1917,1927,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90761,-43.16557,,,,
037SL03010,Igreja de Santa Luzia,,,,01-01-1922,1917,1927,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90878,-43.17105,,,,
037SL03011,Praia de Santa Luzia,,,,01-01-1922,1917,1927,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.91245,-43.17395,,,,
037SL03012,"Praia de Santa Luzia, a partir da Avenida Beira-Mar",,,,01-01-1922,1917,1927,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.91063,-43.17206,,,,
037SL03013,"Praia de Santa Luzia - ao fundo, o Morro do Castelo",,,Morro do Castelo,01-01-1922,1917,1927,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.91338,-43.17371,,,,
037SL03014,"Praia de Santa Luzia, ao fundo o Palácio Monroe",,,"Praia de Santa Luzia, ao fundo o Palácio Monroe . Perdas causadas por insetos.",01-01-1922,1917,1927,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.91189,-43.17241,,,,
037SL03015,Praia de Santa Luzia - tomada da rua México,,,Ao fundo a Igreja de Santa Luzia e o Morro do Castelo.,01-01-1922,1917,1927,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.91115,-43.17466,,,,
037SL03015p,Praia de Santa Luzia - tomada da rua México,,,,,,,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,,,,,,
037SL03016,Igreja de Santa Luzia,,,Igreja de Santa Luzia,01-01-1922,1917,1927,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90973,-43.17219,,,,
037SL03017,Esplanada do Castelo tomada da rua de Santa Luzia,,,,01-01-1922,1917,1927,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.906999999999996,-43.16967,,,,
037SL03018,Igreja de Nossa Senhora do Bonsucesso,,,,01-01-1922,1917,1927,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90597,-43.17049,,,,
037SL03018p,Igreja de Nossa Senhora do Bonsucesso,,,,,,,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,,,,,,
037SL03019,Obelisco do Valongo,,,,01-01-1922,1917,1927,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.89702,-43.18726,,,,
037SL03020,Ministério da Marinha,,,,01-01-1922,1917,1927,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.89965,-43.1748,,,,
037SL03020p,Ministério da Marinha,,,,,,,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,,,,,,
037SL03021,Paço Imperial; destaque para o prédio dos Correios e Telégrafos,,,Paço Imperial,01-01-1930,1925,1935,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90295,-43.17388,,,,
037SL03021p,Paço Imperial,,,,,,,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,,,,,,
037SL03022,Paço Imperial; destaque para o prédio dos Correios e Telégrafos,,,Paço Imperial,01-01-1930,1925,1935,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90373,-43.17495,,,,
037SL03023,Vista da praça XV de Novembro,,,,01-01-1922,1917,1927,Photograph,all||views,Instituto Moreira Salles,,NEGATIVO flexível,Silver gelatin,,,,,,-22.90341,-43.17514,,,,
037SL03024,Praça XV de Novembro vista da torre da Igreja de Nossa Senhora do Carmo da Antiga Sé,,,,01-01-1922,1917,1927,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90341,-43.17528,,,,
037SL03024p,Praça XV de Novembro - tomada da torre da Igreja de Nossa Senhora do Carmo da Antiga Sé,,,,,,,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,,,,,,
037SL03027,Arco do Teles,,,,01-01-1922,1917,1927,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90261,-43.1747,,,,
037SL03028,"Cadeia Velha, atual Palácio Tiradentes",,,Cadeia velha,01-01-1922,1917,1927,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90355,-43.17395,,,,
037SL03030p,"Cadeia Velha, atual Palácio Tiradentes",,,,,,,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,,,,,,
037SL03033,Avenida Almirante Barroso; Palace Hotel e prédio do Jockey Club,,,,01-01-1922,1922,1925,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90808,-43.17689,,,,
037SL03033p,Avenida Almirante Barroso - Palace Hotel e prédio do Jockey Clube,,,,,,,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,,,,,,
037SL03034,Teatro Phenix na avenida Almirante Barroso,,,,01-01-1922,1922,1925,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90797,-43.17597,,,,
037SL03034p,Teatro Phenix - Avenida Almirante Barroso,,,,,,,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,,,,,,
037SL03035,Vista do centro da cidade tomada da esquina da rua Sete de Setembro com rua Primeiro de Março,,,Quebrado,01-01-1922,1917,1927,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.9034,-43.17523,,,,
037SL03036,Rua Buenos Aires com rua da Quitanda,,,Esquina da Rua Buenos Aires com a Rua da Quitanda,01-01-1915,1910,1920,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90231,-43.17753,,,,
037SL03037,Rua Buenos Aires; prédio da Revista da Semana e Eu sei Tudo,,,,01-01-1920,1915,1925,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90328,-43.1802,,,,
037SL03038,Edifício do Banco Português do Brasil,,,Esquina - edifício do Banco Português do Brasil,01-01-1922,1917,1927,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90147,-43.17714,,,,
037SL03039,Igreja de São Pedro dos Clérigos,,,Igreja de São Pedro dos Clérigos,01-01-1922,1917,1927,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90097,-43.18041,,,,
037SL03040,Ministério da Fazenda,,,Edifício ocupado anteriormente pela Escola de Belas Artes,01-01-1922,1917,1927,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90559,-43.18333,,,,
037SL03041,Avenida Passos - Igreja do Santíssimo Sacramento,,,Avenida Passos,01-01-1922,1917,1927,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90437,-43.18334,,,,
037SL03041p,Avenida Passos - Igreja do Santíssimo Sacramento,,,,,,,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,,,,,,
037SL03042,Igreja de Santa Rita,,,Trincado,01-01-1922,1917,1927,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90005,-43.18111,,,,
037SL03043,Ministério da Marinha - sede antiga,,,,01-01-1922,1917,1927,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.89921,-43.17709,,,,
037SL03044,Casa natal do Barão do Rio Branco,,,No mesmo envelope que IMG_0523.jpg,,,,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,,,,,,
037SL03045,Teatro João Caetano,,,,01-01-1922,1917,1927,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.94623,-43.22775,,,,
037SL03045p,Teatro João Caetano,,,Teatro João Caetano,,,,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,,,,,,
037SL03046,Igreja da Venerável Ordem Terceira do Senhor Bom Jesus Calvário; Via Sacra,,,Igreja da Venerável Ordem Terceira do Senhor Bom Jesus Calvário; Via Sacra  - esquina da rua general Câmara com rua Uruguaiana.,01-01-1915,1910,1920,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90284,-43.18101,,,,
037SL03047,Vista da Lapa e de Santa Teresa tomadas do Morro de Santo Antônio,,,Vista da Lapa e de Santa Teresa tomada do Morro de Santo Antônio,01-01-1927,1922,1932,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.9116,-43.17656,,,,
037SL03048,Morro de Santo Antônio visto da rua Santa Luzia,,,"Ao centro, a rua 7 de setembro; ao fundo o Morro de Santo Antônio.",01-01-1927,1922,1932,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90343,-43.17525,,,,
037SL03049,Vista do morro de Santo Antônio a partir do morro do Castelo,,,"Vista do Morro de Santo Antônio, tomada do Morro do castelo. Ao centro, o antigo terreno do Convento da Ajuda.",01-01-1922,1917,1927,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.91149,-43.17501,,,,
037SL03050,Morro de Santo Antônio visto a partir do largo da Carioca,,,Ao fundo o Morro de Santo Antônio; à direita a Câmara de Vereadores,01-01-1922,1917,1927,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.91151,-43.17501,,,,
037SL03051,Convento de Santo Antônio,,,Convento de Santo Antônio,01-01-1906,1901,1911,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90669,-43.17868,,,,
037SL03053,Teatro Lírico,,,,01-01-1928,1923,1933,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90856,-43.17762000000001,,,,
037SL03054,Demolição do Teatro Lírico,,,,1934,1934,1934,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90811,-43.17771,,,,
037SL03054p,Teatro Lírico - demolição,,,O Theatro Lírico ficava no entroncamento das ruas Senador Dantas e Barão de São Gonçalo (atual Almirante Barroso).,,,,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,,,,,,
037SL03055,Abertura do túnel João Ricardo,,,,01-01-1920,1919,1921,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90021,-43.19362,,,,
037SL03056,"Avenida Central, atual Rio Branco, tomada das imediações da Rua Pedro Lessa",,,Vista para o Morro de Santo Antônio,01-01-1916,1911,1921,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.9106,-43.17537,,,,
037SL03057,"Avenida Rio Branco, tomada das imediações da rua Santa Luzia",,,,01-01-1925,1920,1929,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.91171,-43.175,,,,
037SL03058,"Avenida Rio Branco; em primeiro plano, à esquerda, destaque para o prédio do Jornal da Brasil",,,"A fotografia retrata o centro da cidade, desde a rua do Ouvidor até a rua Uruguaiana.",01-01-1935,1930,1939,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90363,-43.17802,,,,
037SL03058p,"Avenida Central, atual Avenida Rio Branco; em primeiro plano, à esquerda, destaque para o prédio do Jornal da Brasil",,,"A fotografia retrata o centro da cidade, desde a rua do Ouvidor até a rua Uruguaiana.",01-01-1935,1930,1939,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,,,,,,
037SL03059,Avenida Rio Branco - Edifício da Norddeutscher Lloyd Bremen,,,,01-01-1935,1930,1939,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90138,-43.17884,,,,
037SL03060,Avenida Rio Branco - edifício do Jornal do Comércio - Companhia Adriática de Seguros,,,,01-01-1935,1930,1939,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90415,-43.17815,,,,
037SL03060p,Avenida Rio Branco - edifício do Jornal do Comércio - Companhia Adriática de Seguros,,,Avenida Rio Branco - Edifício Jornal do Comércio - Companhia Adriática de Seguros,,,,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,,,,,,
037SL03061,Avenida Rio Branco; prédio da Sociedade Sul Rio Grandense e do Palace Hotel,,,,01-01-1935,1930,1939,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90761,-43.17688,,,,
037SL03062,Avenida Rio Branco; na altura da rua Sete de Setembro,,,Negativo rasgado,01-01-1935,1930,1939,Photograph,all||views,Instituto Moreira Salles,,NEGATIVO flexível,Silver gelatin,,,,,,-22.90516,-43.17776,,,,
037SL03063,Cine Pathé,,,,01-01-1925,1920,1929,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90437,-43.17774,,,,
037SL03063p,Cine Pathé,,,,,,,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,,,,,,
037SL03064a,Avenida Central,,,Partes do negativo quebrado foram capturadas separadamente com os códigos IMG_0789.jpg e IMG_0793.jpg,,,,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,,,,,,
037SL03065,Avenida Rio Branco; iluminação noturna,,,,01-01-1925,1920,1930,Photograph,all||views,Instituto Moreira Salles,,NEGATIVO flexível,Silver gelatin,,,,,,-22.90296,-43.17847,,,,
037SL03066,Palácio Monroe,,,,01-01-1925,1920,1930,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.91154,-43.17505,,,,
037SL03066p,Palácio Monroe,,,,,,,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,,,,,,
037SL03067,Palácio Monroe visto da Avenida Beira-Mar,,,,1922,1922,1922,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.91428,-43.17573,,,,
037SL03067p,"Palácio Monroe, tomado da Avenida Beira-Mar",,,,,,,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,,,,,,
037SL03068,Palácio Monroe tomado do Passeio Público,,,Palácio Monroe,01-01-1925,1920,1930,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.91399,-43.17583,,,,
037SL03069,"Passeio Público; ao fundo, Cúpula do Palácio Monroe",,,Ao fundo; Cúpula do Palácio Monroe,01-01-1925,1920,1930,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.914,-43.17603,,,,
037SL03070,"Rua do Passeio; ao centro, edifício do Automóvel Clube",,,Edifício do Automóvel Clube na rua do Passeio,01-01-1925,1920,1930,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.91394,-43.1778,,,,
037SL03071,Passeio Público; rua do Passeio com rua das Marrecas,,,,01-01-1925,1920,1930,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.91312000000001,-43.17729,,,,
037SL03071p,Passeio Público - Rua do Passeio com rua das Marrecas,,,,,,,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,,,,,,
037SL03072,Vista do portão da praça da República na altura da rua Buenos Aires,,,Vista da Rua Buenos Aires - Campo de Santana,01-01-1925,1920,1930,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.90617,-43.18734,,,,
037SL03073,Passeio Público - portão,,,O portão se encontra na entrada do atual Palácio da Cidade.,01-01-1925,1920,1930,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.91298,-43.17734,,,,
037SL03073p,Passeio Público - portão,,,O portão se encontra na entrada do atual Palácio da Cidade.,,,,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,,,,,,
037SL03074,Igreja Nossa Senhora do Carmo da Lapa do Desterro,,,,01-01-1925,1920,1930,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.91412,-43.17863,,,,
037SL03075,Igreja Nossa Senhora do Carmo da Lapa do Desterro,,,,01-01-1925,1920,1930,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,,,-22.91411,-43.17864,,,,
